rid,weight
5b859925-ad19-4bec-a516-0019593d095e,1.4618175355609218
5b85998a-530e-4941-9846-08270c8026dd,0.6710474003129215
5b859a85-e145-40a4-aec6-268c08c7f362,1.0177760043420903
5b859a61-0c51-403b-a8ee-cde5f1e64801,2.2626806074363452
5b859a62-5b37-4eb7-85b6-da2cf72cad39,0.8374035013155232
5b85993c-ecf0-4c07-896d-c90c3e521e92,0.5656701518590863
5b8599a7-1a32-4a0f-af2b-f9078888c6e7,2.2626806074363452
5b859a26-b553-463f-8f31-e09c49109892,1.278384740809856
5b859ad8-0110-4b37-bff6-767d20b53dd3,1.278384740809856
5b85992d-659c-49a3-bcc4-1e041c86d46e,1.9875126330014594
5b85999b-2300-4dc0-b717-6eda95f70aae,0.6967731213890216
5b8599ee-b6fb-4572-b308-562f507d9868,0.6801164148302389
5b859a4f-2ffd-4122-997a-45b8350eb372,0.7843639407120553
5b85992c-1df5-47e8-b311-5a165c9d88c0,0.5656701518590863
5b8599c1-f120-4bfd-b566-b1cd04183fdb,0.5656701518590863
5b8599a0-1009-41bb-ba93-811f727ef9c5,2.2626806074363452
5b85996d-5ff1-4875-af95-d6bdef552bd3,0.704301690985648
5b859b33-6a4e-4953-a442-09b25ee5c4ef,0.9423625134221707
5b859b32-b6f0-4903-b79d-84b665cb25c1,1.2027510152928462
5b85980f-135e-4a73-9b37-76f586029017,1.117799846467379
5b8598f5-8be3-4696-80dc-e2969af1544c,2.2626806074363452
5b859a3c-16b1-4e26-a79d-3bcbdafc1709,0.6692056856494755
5b859ab9-bc5f-4bd0-80a8-f4aa15adf1cb,1.0071230628443906
5b8599d0-e60c-437b-afaf-004c7313f929,1.1061561627041967
5b859892-0e84-4e58-a4cf-a33610871803,0.5656701518590863
5b8599ee-7b1d-42b0-a076-2dc69d591c70,1.278384740809856
5b8599cb-787a-484a-bc00-e014cb774f36,1.0949821783632114
5b859a45-a2ff-4813-b5e8-4bdf0508f0cf,0.5656701518590863
5b8599d3-4ffb-4eaa-bc6d-cd15e1a45016,0.7575281066724064
5b859a19-2b0b-4636-9ace-d203a978dab0,1.5953028913953122
5b859951-badf-4a1b-92b2-8560a7cb35e9,1
5b859977-1b1e-4376-b1a0-b0a5fa69d121,1.5953028913953122
5b859817-d6f5-4f9b-b4dc-692e36995a23,1.4618175355609218
5b859a4c-da40-40b2-8e07-d7444b40f6ab,0.704301690985648
5b859874-c34c-4795-81c6-5aa1d6406f75,1.297396198537507
5b859a79-2ee2-486b-954e-6423e073dac8,0.704301690985648
5b859993-9c00-4c07-ab2a-8e6416db3730,0.5656701518590863
5b859ab7-1005-4d41-8351-ec8fdfb55ba3,1
5b859966-6c47-484e-8cab-5220e9156507,2.2626806074363452
5b859a3f-da42-4c09-a837-eb55d019639c,1.3949081760323352
5b859bbb-3dc6-4061-8f02-58fadea07975,0.7575281066724064
5b8598f5-653c-47ed-8270-d65e55045c58,1.3045792955679907
5b859921-c2f7-4832-935f-4acd3ebf3043,1
5b8599ed-af7b-4614-ba6e-a7d315eb40a2,2.2626806074363452
5b859b32-cc4b-486a-8e65-2cf70c7573d0,0.7038834946000806
5b859973-089e-4818-bd1c-b3bdf023bb3c,1.374996517400551
5b859b15-fe01-49c0-b1f3-7dccd4e0af30,0.5656701518590863
5b8599c5-8e17-451e-b1cf-b326a2a34392,0.5656701518590863
5b859a52-aa62-48c3-9e76-c26bd0764c89,0.5656701518590863
5b859b14-dc9c-42ea-ab96-626bcf13fa6b,0.5656701518590863
5b8598f6-857f-4032-aeb1-dbad12071175,2.2626806074363452
5b859ab3-c61a-471b-9c89-8491450a3a20,0.9100372595050336
5b859aa7-c566-4c60-bd93-e027afa428f6,1.101843779004338
5b85995a-3e3b-41e6-a8bc-06e62e02fe9b,0.9423625134221707
5b859ae0-6439-4afb-810f-9e52ba5e91e1,2.000454114259757
5b859bba-9de5-43a1-83b4-de103d60eb48,0.704301690985648
5b859a1a-5bfe-4f4a-b75c-b80e72fb7856,0.7359479746320173
5b859b81-6b8b-47ce-86fe-877a6cbd2a73,0.8759174098945407
5b859b43-6c8e-4e35-b6d4-a7331c83cda4,0.9423625134221707
5b8599d6-0ade-4d7a-a225-b7d04619c5eb,0.8048359945299964
5b859bdd-9a31-4d10-8b4a-3d54a9002097,1
5b859baa-5b02-42d4-8cb4-44de801495dd,1.2915193684047324
5b859abf-fe28-4ca7-9fae-562990e59ad4,0.5656701518590863
5b859a53-c002-4156-b2e8-689c6ac50181,2.2626806074363452
5b859a76-ad62-4173-8f67-59d604ff7bba,1.9570875876026788
5b8599f7-9f66-4cfc-b50b-288530db04d5,0.5656701518590863
5b859a52-9f58-466b-9d6d-667635d80f7f,0.9436729952426928
5b859a63-aba1-48ef-8d80-8c0c2db472da,1
5b859ae7-f8a9-4c1f-a299-42dc589e14e3,1
5b859955-d28a-4729-ab63-dff2169037c6,1
5b859955-d5a3-4a1a-b307-bc747e4ffc8b,0.5656701518590863
5b859b74-4242-4bc4-b77b-69e08d67762c,1.101843779004338
5b859990-fac7-494e-9307-603ebec26edc,0.5656701518590863
5b8599b9-9dda-471e-be72-575e8938af6d,1.0366548360488352
5b859a8c-081d-415e-b3ed-5c4f22e1384c,1.1558589138549522
5b8599d8-4a52-4abf-9146-5cd8fd39f379,0.7068632622448909
5b859bdc-8e95-4308-a592-1196884fc068,1.0534427229715269
5b859a2d-117a-4479-81df-62a3ef8eca16,1
