Type,Measure,Transformation,value,Stat,estimate,se,q2.5,q97.5,median,mean,gt0,lt0,NAs,Nsim,estimate_reg,std.error,statistic,p.value,conf.low,conf.high,df,outcome
D- vs. D+,Party/Policy Bundle,Absolute,0.1,DIM,-0.14487398125682605,0.014581867031662699,-0.17168170732680352,-0.11558925157539852,-0.1448148278472826,-0.1444526932988249,0,1,0,1000,-0.14487398125682593,0.015144654494967956,-9.566014286094314,2.883987127853099e-20,-0.1746172687430123,-0.11513069377063956,596.8973616973124,c_win
D- vs. D+,Party/Policy Bundle,Absolute,0.3,DIM,-0.16042511093944878,0.026774714903025548,-0.21416910617465285,-0.1088480117904877,-0.1599829857017251,-0.16010580504917615,0,1,0,1000,-0.1604251109394488,0.027020568509810487,-5.937147876115282,6.99144114774238e-9,-0.213568307082294,-0.10728191479660362,349.8337277352149,c_win
D- vs. D+,Party/Policy Bundle,Absolute,0.5,DIM,-0.1677737005702722,0.029750122984214988,-0.2232926989680651,-0.10774219188956402,-0.16636287384950238,-0.16657373788777932,0,1,0,1000,-0.16777370057027213,0.029787170090590235,-5.6324148974216195,4.368792335880491e-8,-0.22641218046144912,-0.10913522067909515,276.4648993915773,c_win
D- vs. D+,Party/Policy Bundle,Absolute,0.7,DIM,-0.09577854017228427,0.037106548087603615,-0.1646724932406906,-0.02274147229843514,-0.09553207887372267,-0.09512100233457686,0.002,0.998,0,1000,-0.09577854017228427,0.036345672331178296,-2.635211678011053,0.009107016216032618,-0.1674742435338088,-0.02408283681075972,188.83283579419572,c_win
D- vs. D+,Party/Policy Bundle,Absolute,0.9,DIM,-0.05834061192125495,0.036531054432591706,-0.1288123602884162,0.010117907349641126,-0.05840236226318696,-0.058550110648856214,0.05,0.95,0,1000,-0.05834061192125479,0.03680577928961841,-1.5850937827503242,0.11585177098865121,-0.1312912169103269,0.014609993067817344,108.63552681182411,c_win
D- vs. D+,Party/Policy Bundle,Squared,-0.9,DIM,-0.0013388638561157157,0.030510355630216625,-0.06010336386422807,0.055579617800619735,-6.710705154642713e-4,-6.680510308440588e-4,0.49,0.51,0,1000,-0.0013388638561156463,0.030369860098683116,-0.04408528230835352,0.9648986535544739,-0.06137680896842815,0.058699081256196856,141.32297837538587,c_win
D- vs. D+,Party/Policy Bundle,Squared,-0.7,DIM,-0.02261705149542645,0.03282308104936941,-0.08725565158730011,0.039215842555839646,-0.023203340735013123,-0.023903734472551032,0.239,0.761,0,1000,-0.022617051495426428,0.03310917265384094,-0.6831053053451235,0.4954986177567928,-0.08798944944534634,0.04275534645449348,164.9533135496894,c_win
D- vs. D+,Party/Policy Bundle,Squared,-0.5,DIM,-0.06832390036438338,0.030068941107141263,-0.12413585952203829,-0.007533925512343759,-0.06823103729624778,-0.06836779763469512,0.015,0.985,0,1000,-0.06832390036438371,0.029971473701825437,-2.2796309932608483,0.023452390847202464,-0.12734581183628318,-0.00930198889248423,256.1179708355643,c_win
D- vs. D+,Party/Policy Bundle,Squared,-0.3,DIM,-0.07872179049564926,0.02459567639739176,-0.12891115854332433,-0.03264370975100329,-0.07819412960905417,-0.078979593742527,0,1,0,1000,-0.07872179049564891,0.024161156119992165,-3.258196342289702,0.0012262128092192701,-0.1262340204439371,-0.031209560547360696,365.72050698184705,c_win
D- vs. D+,Party/Policy Bundle,Squared,-0.1,DIM,-0.1223326466906367,0.014145947600580883,-0.15129148884577592,-0.0929690574300864,-0.1225746917612063,-0.1227682246411246,0,1,0,1000,-0.12233264669063842,0.01412991108019422,-8.657708176388391,3.921665784017008e-17,-0.15007938677809596,-0.09458590660318088,638.1695205562879,c_win
D- vs. D+,Party/Policy Bundle,Squared,0.1,DIM,-0.14416122204110532,0.014447717780953486,-0.17130178711701058,-0.1149046287159715,-0.1435602064165717,-0.14379850302143293,0,1,0,1000,-0.14416122204110182,0.014905287688573934,-9.671817482034422,1.0835606288011404e-20,-0.17343270285135126,-0.11488974123085238,614.4950171560524,c_win
D- vs. D+,Party/Policy Bundle,Squared,0.3,DIM,-0.14667569626150778,0.02567603761532227,-0.19646266261992906,-0.09547429919008303,-0.14701493809403665,-0.14635507324633928,0,1,0,1000,-0.14667569626150687,0.02741787218364977,-5.349638195081188,1.6024059254218273e-7,-0.20060158721766008,-0.09274980530535365,347.43845403938525,c_win
D- vs. D+,Party/Policy Bundle,Squared,0.5,DIM,-0.18445143154223176,0.038375738287655364,-0.26067165292406885,-0.11099320330420348,-0.18360495789745035,-0.18332750564514433,0,1,0,1000,-0.1844514315422318,0.03765290090427752,-4.898730963947519,1.7588989440864302e-6,-0.2586180320832964,-0.11028483100116714,243.7351314168001,c_win
D- vs. D+,Party/Policy Bundle,Squared,0.7,DIM,-0.12294632221721025,0.03502629549990311,-0.186527525367681,-0.0529983103469363,-0.12321852541058748,-0.12143746375105306,0.001,0.999,0,1000,-0.12294632221721033,0.03560161108893551,-3.453392092567978,6.91359944876429e-4,-0.1932004803306126,-0.052692164103808045,178.5126090079282,c_win
D- vs. D+,Party/Policy Bundle,Squared,0.9,DIM,-0.07189212914971721,0.03307345531848852,-0.13560438902074898,-0.0059286943154418,-0.07167768281020637,-0.07231868720819347,0.013,0.987,0,1000,-0.07189212914971721,0.033800328096662495,-2.1269654230609665,0.03530687448274801,-0.13876032795389753,-0.005023930345536887,130.35442377090098,c_win
D- vs. D+,Policy Rank,Absolute,-0.9,DIM,-0.03426734938622655,0.03886042908188696,-0.10856653461668694,0.041812392090910165,-0.03569695028843135,-0.03545757804464362,0.18,0.82,0,1000,-0.0342673493862265,0.03989592207238277,-0.8589185963431448,0.39148207667202617,-0.11296986723181625,0.04443516845936325,187.51423556522303,c_win
D- vs. D+,Policy Rank,Absolute,-0.7,DIM,-0.060579096260589105,0.028907828549603873,-0.11547709183819756,-0.0013955505143153075,-0.06048945630258777,-0.06018479422807165,0.024,0.976,0,1000,-0.06057909626058881,0.02972145814785104,-2.038227598364614,0.04249592411649455,-0.11909285068951458,-0.0020653418316630492,271.5731720177823,c_win
D- vs. D+,Policy Rank,Absolute,-0.5,DIM,-0.04477778379274236,0.022449437395634413,-0.08775097359023931,-0.001231820949201906,-0.04436683747772066,-0.04484744803517117,0.022,0.978,0,1000,-0.04477778379274261,0.022111947758922085,-2.0250492756647795,0.043517828890569536,-0.08824630638004813,-0.00130926120543709,404.9995103871741,c_win
D- vs. D+,Policy Rank,Absolute,-0.3,DIM,-0.09220274387694483,0.016911678013761946,-0.12532293133873196,-0.06039978502033244,-0.09241561035583304,-0.09268761083005017,0,1,0,1000,-0.0922027438769449,0.01767175088802212,-5.217521708018176,2.5643943341911105e-7,-0.12691436416898516,-0.05749112358490462,555.5320794603377,c_win
D- vs. D+,Policy Rank,Absolute,-0.1,DIM,-0.1077018470246005,0.014051588217384529,-0.13660835471538527,-0.08137949703498619,-0.10741520488744086,-0.10764399287846743,0,1,0,1000,-0.10770184702460091,0.014082869895110033,-7.647720090206756,7.310163731057088e-14,-0.13535479026574984,-0.08004890378345199,655.9289856253888,c_win
D- vs. D+,Policy Rank,Absolute,0.1,DIM,-0.17842568493454508,0.014543976744767676,-0.20604613647502,-0.149235938971994,-0.17834237427004965,-0.17820791260753127,0,1,0,1000,-0.1784256849345465,0.01406297168454242,-12.687623138050292,4.266592910353864e-33,-0.20604029120519296,-0.15081107866390003,646.6199176407321,c_win
D- vs. D+,Policy Rank,Absolute,0.3,DIM,-0.14577251698584126,0.02043174755433791,-0.1829731450190509,-0.10454570182818303,-0.14494717963729237,-0.14508844481849087,0,1,0,1000,-0.14577251698584073,0.020227616376379293,-7.206608740912544,1.8149861463861391e-12,-0.18550172966255543,-0.10604330430912604,573.7178408264568,c_win
D- vs. D+,Policy Rank,Absolute,0.5,DIM,-0.14435456134298164,0.024337264451564037,-0.19147382342483538,-0.09732052099286141,-0.14502528748135146,-0.14512920866211618,0,1,0,1000,-0.14435456134298139,0.0242551382225571,-5.951504378925068,5.468945414202891e-9,-0.19202622550686405,-0.09668289717909874,435.5602129224134,c_win
D- vs. D+,Policy Rank,Absolute,0.7,DIM,-0.06863482685800515,0.03260368429520783,-0.13069626798411454,-0.002273439310712529,-0.06904178355745566,-0.06876025196138642,0.02,0.98,0,1000,-0.06863482685800514,0.032307792006337044,-2.124404751786897,0.034449401620943225,-0.13221200584751908,-0.005057647868491208,301.6660790847395,c_win
D- vs. D+,Policy Rank,Absolute,0.9,DIM,-0.06931293099575464,0.04535226278469988,-0.15600803096963187,0.01797454660936849,-0.06747191166191718,-0.06852293946177562,0.067,0.933,0,1000,-0.06931293099575442,0.044483828770591344,-1.5581601879013125,0.12074644640571924,-0.15702035217565072,0.018394490184141882,203.8458493964157,c_win
D- vs. D+,Policy Rank,Squared,-0.9,DIM,0.009404949834023957,0.045258261553221095,-0.07787679404857756,0.09834112740199341,0.007792839168849028,0.00959558018895499,0.566,0.434,0,1000,0.009404949834023874,0.04605728797070626,0.20420112100403498,0.8384782659893943,-0.08161363641592308,0.10042353608397082,147.26520105527857,c_win
D- vs. D+,Policy Rank,Squared,-0.7,DIM,-0.043247911143493634,0.02714884414161864,-0.09585367628813074,0.010091232209678249,-0.042426860929888566,-0.04342415720092449,0.063,0.937,0,1000,-0.04324791114349374,0.027537605954718297,-1.5705036674069932,0.11734795998798994,-0.09743839551026319,0.010942573223275714,301.17088110211233,c_win
D- vs. D+,Policy Rank,Squared,-0.5,DIM,-0.0706956574056874,0.018826945115920972,-0.10818674820383845,-0.035660725048158454,-0.07083747392453896,-0.07126294875605058,0,1,0,1000,-0.07069565740568796,0.01868818596118481,-3.7829063533786638,1.7382671229028041e-4,-0.10741295310310044,-0.03397836170827549,498.6231111115307,c_win
D- vs. D+,Policy Rank,Squared,-0.3,DIM,-0.08943776768564182,0.016559880348409713,-0.12136317706897835,-0.057247465131479956,-0.08962299093018103,-0.0893365877959814,0,1,0,1000,-0.08943776768564374,0.017139953727587785,-5.218086880928289,2.4943388352081915e-7,-0.12309939841088136,-0.05577613696040613,599.6788269435019,c_win
D- vs. D+,Policy Rank,Squared,-0.1,DIM,-0.0965331153684495,0.015499918304133725,-0.12762466676724543,-0.0658854791162717,-0.09674276656864297,-0.09687319912661481,0,1,0,1000,-0.0965331153684478,0.016049514389076695,-6.014706303771301,3.1285408448742354e-9,-0.12805296739820618,-0.06501326333868943,601.8942620631559,c_win
D- vs. D+,Policy Rank,Squared,0.1,DIM,-0.18700059271636238,0.016385254269443487,-0.21913455333192094,-0.1547500678027774,-0.18632699474835418,-0.18648018541424466,0,1,0,1000,-0.18700059271636524,0.01622171333380788,-11.527795422610195,7.545626018160829e-28,-0.2188604899621643,-0.15514069547056616,584.9324096589947,c_win
D- vs. D+,Policy Rank,Squared,0.3,DIM,-0.16436993841301623,0.017982707039745822,-0.1995184771056984,-0.12801571699619557,-0.16380914460826682,-0.16403936237215638,0,1,0,1000,-0.16436993841301728,0.017850611951330694,-9.208084230454864,5.530054394668643e-19,-0.1994274045022126,-0.12931247232382195,598.3793837849664,c_win
D- vs. D+,Policy Rank,Squared,0.5,DIM,-0.13360371288308492,0.02045278185620032,-0.17277892132397357,-0.09327610058469983,-0.13372786999686176,-0.1334851304613625,0,1,0,1000,-0.13360371288308562,0.020309853419793595,-6.578270661120478,1.1711480562748768e-10,-0.17350399609683687,-0.09370342966933438,515.3776367217553,c_win
D- vs. D+,Policy Rank,Squared,0.7,DIM,-0.12427734458917561,0.031541540304324676,-0.18539388841228022,-0.05867249031673278,-0.12558072523181862,-0.12431538203558574,0,1,0,1000,-0.12427734458917561,0.03146023044342117,-3.950299881390855,9.675255305742967e-5,-0.1861807653369853,-0.06237392384136593,308.94763084631484,c_win
D- vs. D+,Policy Rank,Squared,0.9,DIM,-0.07113782196913132,0.05018545653659753,-0.17031959675949665,0.024848910590720197,-0.07334423645290089,-0.07236505376211674,0.083,0.917,0,1000,-0.07113782196913132,0.04816587409554553,-1.4769341012688126,0.14155767912501274,-0.16622333658325344,0.023947692644990817,168.69469495530603,c_win
D- vs. D+,Policy Rating,Absolute,-0.9,DIM,0.018789108298397222,0.04501646738932308,-0.06129383474501082,0.11016510946580468,0.020344768533911914,0.020634059407054137,0.668,0.332,0,1000,0.018789108298397302,0.04719481103170988,0.39811809577483054,0.691757386892222,-0.07534153877723279,0.1129197553740274,69.84955286433403,c_win
D- vs. D+,Policy Rating,Absolute,-0.7,DIM,-0.05507803173487945,0.03400415199349913,-0.12914305000906712,0.006787554869870901,-0.05432359296316985,-0.0556816289150584,0.041,0.959,0,1000,-0.05507803173487956,0.03423185931896109,-1.6089699137192859,0.1098688241650053,-0.12275447531176334,0.01259841184200422,140.42394814089843,c_win
D- vs. D+,Policy Rating,Absolute,-0.5,DIM,-0.07382300849531193,0.018454645182960357,-0.110200479383342,-0.038527901936910726,-0.07318292326563385,-0.07405655066854606,0,1,0,1000,-0.07382300849531137,0.01817827940445478,-4.061055881736544,5.893848735734671e-5,-0.10956139563668399,-0.038084621353938745,394.60334255514846,c_win
D- vs. D+,Policy Rating,Absolute,-0.3,DIM,-0.06445059217369856,0.01765246487375265,-0.09947051541366292,-0.031603097710783644,-0.06434941317252427,-0.0642858427622915,0,1,0,1000,-0.06445059217369774,0.01810922461219315,-3.558992367365216,4.1062011486303325e-4,-0.10003682274551885,-0.028864361601876623,464.10732176268283,c_win
D- vs. D+,Policy Rating,Absolute,-0.1,DIM,-0.10576552272182971,0.0124944156955728,-0.13000989482690198,-0.07962558745269678,-0.10685151763496054,-0.10635190572373626,0,1,0,1000,-0.10576552272182528,0.013143643168850774,-8.046895473583751,4.585902986936062e-15,-0.13157882162926177,-0.0799522238143888,598.1505295742434,c_win
D- vs. D+,Policy Rating,Absolute,0.1,DIM,-0.15261506662184743,0.014138888672866393,-0.17812662759358996,-0.12333990638375998,-0.1511936269191566,-0.15132058005636811,0,1,0,1000,-0.1526150666218493,0.013720188000973918,-11.123394709388531,3.094069690354378e-26,-0.1795611255270471,-0.1256690077166515,593.1373196479121,c_win
D- vs. D+,Policy Rating,Absolute,0.3,DIM,-0.19016420534810652,0.01936277406623664,-0.2292633446556991,-0.1509197319241482,-0.1912800708022918,-0.19106020066993318,0,1,0,1000,-0.19016420534810466,0.019904907208348185,-9.553634355469347,7.48388218254518e-20,-0.2292798775559339,-0.15104853314027541,460.6557824105751,c_win
D- vs. D+,Policy Rating,Absolute,0.5,DIM,-0.1188868320850518,0.025262673298063962,-0.16589770774777632,-0.07025469871216124,-0.11961221737957922,-0.119166276229451,0,1,0,1000,-0.11888683208505103,0.02444549313491974,-4.8633435794847735,1.7051841200259954e-6,-0.16695517818867267,-0.0708184859814294,372.78537634042544,c_win
D- vs. D+,Policy Rating,Absolute,0.7,DIM,-0.10702151911710411,0.04123363039116678,-0.1898028485590377,-0.021533722974606716,-0.10560981746050357,-0.10613467107399902,0.01,0.99,0,1000,-0.10702151911710413,0.04270583634992241,-2.506016232540042,0.013267142490260257,-0.19139789377053656,-0.022645144463671704,151.3933423430646,c_win
D- vs. D+,Policy Rating,Absolute,0.9,DIM,-0.08829098198553675,0.05027377234623106,-0.19301135136922296,0.007638461571046194,-0.08917113951502881,-0.09061129565887822,0.042,0.958,0,1000,-0.08829098198553677,0.04936164146569935,-1.788655712490615,0.07787017754418522,-0.186688973710532,0.010107009739458467,72.11333733223209,c_win
D- vs. D+,Policy Rating,Squared,-0.9,DIM,-0.004407361313248537,0.04450439006601097,-0.08809480226326942,0.0852845061624633,-0.001788220448755741,-0.00311302528286639,0.478,0.522,0,1000,-0.004407361313248518,0.04603264395918334,-0.09574425742645759,0.9239693006080181,-0.0960516100728425,0.08723688744634546,77.9840917069001,c_win
D- vs. D+,Policy Rating,Squared,-0.7,DIM,-0.018779620421965862,0.03909259288318265,-0.09722080957027844,0.05817463148076899,-0.016454535230208227,-0.01826079188561948,0.313,0.687,0,1000,-0.018779620421965928,0.03971412300215377,-0.4728700775023403,0.6371976303162554,-0.09744144392221898,0.05988220307828712,115.58192833970294,c_win
D- vs. D+,Policy Rating,Squared,-0.5,DIM,-0.06639055422817355,0.01835050912820229,-0.10254002100914814,-0.030730979703236162,-0.06731658057463832,-0.06701248091741212,0,1,0,1000,-0.0663905542281735,0.017869786375695557,-3.7152405088888107,2.3375620355488408e-4,-0.10152758796304906,-0.031253520493297944,376.6846536290229,c_win
D- vs. D+,Policy Rating,Squared,-0.3,DIM,-0.05218505214284408,0.018822431250807407,-0.08943093392468045,-0.012342359261152874,-0.05185430400934503,-0.051575913477472465,0.004,0.996,0,1000,-0.052185052142844315,0.019652917315294244,-2.6553336232800917,0.008222038013038608,-0.09081453543326076,-0.013555568852427861,423.2104971083783,c_win
D- vs. D+,Policy Rating,Squared,-0.1,DIM,-0.1132156233394298,0.012066763117190423,-0.13710391259986954,-0.08932330780635885,-0.1137952433891978,-0.11370747067432324,0,1,0,1000,-0.11321562333943115,0.012753317654454172,-8.877346774146249,7.464875785204744e-18,-0.13826098384254176,-0.08817026283632054,614.6530615762069,c_win
D- vs. D+,Policy Rating,Squared,0.1,DIM,-0.14415241489851732,0.013678320995490685,-0.170474431626939,-0.11584607426304853,-0.14314810697373148,-0.1432102255797039,0,1,0,1000,-0.14415241489851754,0.013572526148941211,-10.62089793135251,2.613522491022531e-24,-0.170806505585878,-0.11749832421115708,615.3182515693784,c_win
D- vs. D+,Policy Rating,Squared,0.3,DIM,-0.20515104397624462,0.021375479158409236,-0.24688138665575227,-0.1640938807045933,-0.20593975327636935,-0.2057068246351926,0,1,0,1000,-0.20515104397624437,0.02175128871557661,-9.431673068149331,2.246371937052775e-19,-0.24789901297929065,-0.16240307497319809,445.149354370848,c_win
D- vs. D+,Policy Rating,Squared,0.5,DIM,-0.12782313776806442,0.02436092156295729,-0.17591374650224326,-0.07922529863295716,-0.12842624968488664,-0.1281487503399641,0,1,0,1000,-0.12782313776806506,0.024045697450161618,-5.3158423885602835,1.852838655024261e-7,-0.1751085997532741,-0.080537675782856,365.0734759930008,c_win
D- vs. D+,Policy Rating,Squared,0.7,DIM,-0.13391485997049435,0.047116002391191895,-0.22856326144545264,-0.04022869985172658,-0.1327961465645962,-0.13390848137003641,0.003,0.997,0,1000,-0.13391485997049468,0.046994871781082914,-2.8495632586107003,0.0051281373096643415,-0.22693100916094144,-0.040898710780047906,123.98188772626243,c_win
D- vs. D+,Policy Rating,Squared,0.9,DIM,-0.05610283367955138,0.04874863477284162,-0.15222414434818293,0.04128525421499451,-0.05780083255697471,-0.05723843264259471,0.117,0.883,0,1000,-0.05610283367955159,0.04854897328383685,-1.155592587953443,0.2512459410444222,-0.15270037910478615,0.04049471174568297,80.98245444637351,c_win
D- vs. D+,Spatial Distance,Absolute,-0.9,DIM,-0.023253809271799042,0.10107245226826363,-0.22766801350439206,0.17309762765451148,-0.025998592811229945,-0.02165291674332206,0.404,0.596,0,1000,-0.02325380927179914,0.10015041397750775,-0.23218884823603014,0.8175304706389408,-0.2254265515230155,0.1789189329794172,41.57640183422383,c_win
D- vs. D+,Spatial Distance,Absolute,-0.7,DIM,-0.030412923795029023,0.045345717136210266,-0.11739733571084694,0.05438458014060988,-0.031971637648263176,-0.032016975262462666,0.243,0.757,0,1000,-0.030412923795028975,0.04649763515507673,-0.6540746361314337,0.5139589513092337,-0.12220852991512227,0.061382682325064324,167.83281833383555,c_win
D- vs. D+,Spatial Distance,Absolute,-0.5,DIM,-0.04303141949679273,0.027033927970293383,-0.09505587469812574,0.008655659978254317,-0.04449852157210138,-0.04338644066379856,0.06,0.94,0,1000,-0.043031419496792817,0.026363047044420898,-1.632262743539707,0.1035383936091454,-0.09488432340389918,0.008821484410313545,344.28675221501487,c_win
D- vs. D+,Spatial Distance,Absolute,-0.3,DIM,-0.07009973855744622,0.019445399216494172,-0.10486217835572514,-0.03307728278512823,-0.07050030237505597,-0.06985369994335942,0,1,0,1000,-0.07009973855744647,0.018825364352288515,-3.7236856214644667,2.1710440794687932e-4,-0.10708020956359209,-0.03311926755130086,536.4433611425591,c_win
D- vs. D+,Spatial Distance,Absolute,-0.1,DIM,-0.13226757540059664,0.0126183047241533,-0.1555658665534352,-0.10669188311884643,-0.13214683519927176,-0.1320663739356949,0,1,0,1000,-0.13226757540059483,0.012307547326576995,-10.746867096336523,5.385978510440514e-25,-0.15643279215263223,-0.10810235864855744,682.2882133692308,c_win
D- vs. D+,Spatial Distance,Absolute,0.1,DIM,-0.1293538862703406,0.012480498624625549,-0.15584105664200515,-0.1074803388665944,-0.12977336361646516,-0.1299173633002958,0,1,0,1000,-0.12935388627034566,0.01295433703793242,-9.985372921175072,5.360204343620722e-22,-0.15478936320832024,-0.10391840933237109,677.4489683945974,c_win
D- vs. D+,Spatial Distance,Absolute,0.3,DIM,-0.1548435604091306,0.020704978088701125,-0.19281082622056495,-0.1132124179188907,-0.1541145477854767,-0.15374106171986854,0,1,0,1000,-0.15484356040913083,0.02054387138304908,-7.5372142631740555,2.3101158575566334e-13,-0.19520764049837402,-0.11447948031988762,494.304670635439,c_win
D- vs. D+,Spatial Distance,Absolute,0.5,DIM,-0.12616738794903337,0.030590356088671836,-0.18547674642746,-0.06342437661100042,-0.12454038605004653,-0.12487184018188283,0,1,0,1000,-0.12616738794903398,0.030519131140633902,-4.134042590126418,4.455385994499753e-5,-0.18618915103454034,-0.06614562486352762,353.7298303505081,c_win
D- vs. D+,Spatial Distance,Absolute,0.7,DIM,-0.08348795359618277,0.04553898573406283,-0.17489609448824592,0.010745292045164124,-0.08138703469194158,-0.08124900453531904,0.039,0.961,0,1000,-0.08348795359618279,0.04543920458056364,-1.8373550850380482,0.0679814938283508,-0.1732144882000976,0.006238581007732016,162.7181210809532,c_win
D- vs. D+,Spatial Distance,Absolute,0.9,DIM,-0.05118586638905798,0.09847192097069409,-0.24362206257107877,0.14690243870036268,-0.05523441830033299,-0.05404219089191647,0.277,0.723,0,1000,-0.05118586638905806,0.09951168983457802,-0.5143703867771338,0.6096321231876247,-0.25188219264511774,0.14951045986700162,42.91218049037976,c_win
D- vs. D+,Spatial Distance,Squared,-0.9,DIM,0.11353555443167859,0.09330015106561058,-0.055275392784844175,0.3051227352567354,0.11498990079951663,0.11690829603162514,0.895,0.105,0,1000,0.11353555443167858,0.09178063174821223,1.2370317382772875,0.22740610809590509,-0.0753523484253333,0.30242345728869047,25.36505283559566,c_win
D- vs. D+,Spatial Distance,Squared,-0.7,DIM,-0.011046402755057166,0.045120964811631206,-0.09963230235529859,0.07884810023324923,-0.011077551603251745,-0.010794138585115569,0.404,0.596,0,1000,-0.01104640275505725,0.045636424169160944,-0.2420523289491624,0.8090784709528127,-0.10123795390339384,0.07914514839327934,146.34901610096986,c_win
D- vs. D+,Spatial Distance,Squared,-0.5,DIM,-0.06768175455123823,0.024796514379953585,-0.11580766215386382,-0.01764645125507996,-0.06826329405717957,-0.0679614775713563,0.005,0.995,0,1000,-0.06768175455123937,0.02535514432862961,-2.669350001483404,0.007968649439925327,-0.11755647861950115,-0.01780703048297759,336.1808064400381,c_win
