"","V1","V2"
"1476",14597273,1
"1477",14597316,1
"1478",14597675,1
"1479",14599428,8
"1480",14599967,0
"1481",14602706,0
"1482",14606555,1
"1483",14606950,0
"1484",14607960,5
"1485",14608203,5
"1486",14609233,1
"1487",14610120,1
"1488",14611062,1
"1489",14611676,2
"1490",14611726,2
"1491",14613505,5
"1492",14615218,0
"1493",14616392,10
"1494",14618885,2
"1495",14619710,10
"1496",14620371,5
"1497",14620475,3
"1498",14620788,31
"1499",14622493,1
"1500",14624209,1
"1501",14624798,1
"1502",14626487,1
"1503",14627341,4
"1504",14629570,0
"1505",14630507,0
"1506",14631318,4
"1507",14631412,0
"1508",14631931,12
"1509",14632196,9
"1510",14633148,0
"1511",14633373,1
"1512",14634549,9
"1513",14634710,4
"1514",14635348,1
"1515",14637902,2
"1516",14640025,2
"1517",14640509,1
"1518",14642454,0
"1519",14642651,0
"1520",14642834,1
"1521",14643619,2
"1522",14646627,1
"1523",14647163,0
"1524",14649175,1
"1525",14649371,1
"1526",14649935,2
"1527",14650174,3
"1528",14650346,3
"1529",14651217,3
"1530",14651349,1
"1531",14651759,0
"1532",14654205,2
"1533",14654319,1
"1534",14654747,0
"1535",14654782,1
"1536",14655232,1
"1537",14656234,1
"1538",14658333,1
"1539",14658716,8
"1540",14658902,0
"1541",14659104,1
"1542",14659646,6
"1543",14660029,8
"1544",14660415,3
"1545",14661192,6
"1546",14665471,1
"1547",14665636,2
"1548",14666230,3
"1549",14666647,1
"1550",14668901,7
"1551",14669394,3
"1552",14670022,5
"1553",14670637,2
"1554",14670724,2
"1555",14671560,2
"1556",14672186,0
"1557",14674552,3
"1558",14674831,0
"1559",14676145,14
"1560",14676535,0
"1561",14676570,1
"1562",14678363,1
"1563",14678634,6
"1564",14679800,6
"1565",14680587,0
"1566",14681165,2
"1567",14681591,7
"1568",14681690,5
"1569",14681981,5
"1570",14683713,10
"1571",14683882,13
"1572",14684966,6
"1573",14685101,5
"1574",14685574,0
"1575",14687681,5
"1576",14689055,5
"1577",14690214,4
"1578",14690452,8
"1579",14691151,0
"1580",14692897,5
"1581",14693504,4
"1582",14694450,13
"1583",14697211,0
"1584",14698409,8
"1585",14698487,5
"1586",14698944,2
"1587",14698957,3
"1588",14699492,2
"1589",14700155,0
"1590",14700522,14
"1591",14702593,0
"1592",14703578,10
"1593",14703699,7
"1594",14703863,2
"1595",14705261,6
"1596",14706626,5
"1597",14707028,12
"1598",14707399,6
"1599",14710886,2
"1600",14712044,2
"1601",1454349,8
"1602",1455939,0
"1603",1455979,5
"1604",1456556,10
"1605",1457464,7
"1606",1458764,3
"1607",1460264,8
"1608",1460357,1
"1609",1460782,13
"1610",1461495,13
"1611",1461690,2
"1612",1461742,2
"1613",1462183,8
"1614",1462215,2
"1615",1462832,24
"1616",1463802,19
"1617",1464341,4
"1618",1466363,11
"1619",1467781,5
"1620",1469069,5
"1621",14714386,10
"1622",14715084,1
"1623",14715149,3
"1624",14715463,10
"1625",14715709,13
"1626",14717726,6
"1627",14718830,1
"1628",14719879,0
"1629",14719957,2
"1630",14720019,6
"1631",14720226,2
"1632",14722017,10
"1633",14723040,12
"1634",14724045,5
"1635",14724172,10
"1636",14725856,0
"1637",14726256,4
"1638",14728898,24
"1639",14731241,6
"1640",14732798,5
"1641",14733426,4
"1642",14733795,8
"1643",14733905,4
"1644",14734575,1
"1645",14735350,7
"1646",14736056,10
"1647",14736355,1
"1648",14736724,7
"1649",14737470,3
"1650",14738335,13
"1651",14738599,2
"1652",14739914,6
"1653",14740151,8
"1654",14741205,4
"1655",14743115,1
"1656",14746525,2
"1657",14746909,5
"1658",14747264,3
"1659",14747697,0
"1660",14750134,3
"1661",14750688,2
"1662",14750887,2
"1663",14751268,4
"1664",14751917,2
"1665",14754626,12
"1666",14756002,5
"1667",14756298,4
"1668",14758681,0
"1669",14759136,2
"1670",14760124,15
"1671",14764662,4
"1672",14764805,0
"1673",14765711,2
"1674",14770372,56
"1675",14773124,7
"1676",14773954,2
"1677",14775231,14
"1678",14775449,2
"1679",14775649,5
"1680",14776210,1
"1681",14777489,10
"1682",14779634,0
"1683",14781367,5
"1684",14782279,23
"1685",14782600,3
"1686",14783264,6
"1687",14783669,5
"1688",14783736,5
"1689",14785803,5
"1690",14786323,1
"1691",14787440,8
"1692",14788977,17
"1693",14791859,70
"1694",14792469,3
"1695",14794919,5
"1696",14795490,4
"1697",14797755,7
"1698",14799092,1
"1699",14799435,1
"1700",14800292,3
"1701",14801684,5
"1702",14802261,8
"1703",14803724,8
"1704",14804254,3
"1705",14807562,5
"1706",14809836,6
"1707",14813287,3
"1708",14813636,5
"1709",14814273,11
"1710",14819730,7
"1711",14820811,1
"1712",14820830,0
"1713",14820917,0
"1714",14820947,3
"1715",14821445,3
"1716",14822281,5
"1717",14822593,1
"1718",14823006,5
"1719",14823740,3
"1720",14823801,5
"1721",14824592,0
"1722",14825750,13
"1723",14827549,4
"1724",14829248,7
"1725",14829739,1
"1726",14831706,4
"1727",14834020,6
"1728",14834392,2
"1729",14834539,2
"1730",14835088,14
"1731",14835108,3
"1732",14835202,7
"1733",14835931,8
"1734",14836514,0
"1735",14838142,8
"1736",14838974,0
"1737",14839059,2
"1738",14841324,2
"1739",14841344,8
"1740",14842423,5
"1741",14843757,0
"1742",14844089,10
"1743",14844875,3
"1744",14846800,1
"1745",14848970,1
"1746",14852789,9
"1747",14856872,6
"1748",14858609,5
"1749",14859486,3
"1750",14860350,7
"1751",14860837,1
"1752",14861296,5
"1753",14862306,3
"1754",14862357,0
"1755",14862815,6
"1756",14864036,3
"1757",14864842,7
"1758",14869089,0
"1759",14869953,0
"1760",14870584,1
"1761",14873274,19
"1762",14876447,9
"1763",14882149,0
"1764",14883215,6
"1765",14883934,3
"1766",14884703,4
"1767",14884785,8
"1768",14884905,5
"1769",14885545,7
"1770",14885713,2
"1771",14887837,6
"1772",14888359,0
"1773",14894999,3
"1774",14895038,2
"1775",14895834,8
"1776",14896051,13
"1777",14901357,6
"1778",14901689,6
"1779",14902361,1
"1780",14905926,3
"1781",14906335,1
"1782",14909097,12
"1783",14909129,4
"1784",14912715,4
"1785",14913266,1
"1786",14913726,5
"1787",14914186,3
"1788",14915496,8
"1789",14916593,2
"1790",14917479,4
"1791",14919038,4
"1792",14919177,3
"1793",14920114,2
"1794",14920888,2
"1795",14922226,5
"1796",14923671,9
"1797",14923868,4
"1798",14924588,6
"1799",14927200,3
"1800",14928442,5
"1801",14929088,3
"1802",14931670,8
"1803",14932351,2
"1804",14934474,2
"1805",14935565,1
"1806",14936166,5
"1807",14939695,4
"1808",14940226,1
"1809",14940618,1
"1810",14940723,5
"1811",14943453,3
"1812",14945638,1
"1813",14947006,1
"1814",14947265,3
"1815",14949162,18
"1816",14949548,3
"1817",14949762,11
"1818",14954411,4
"1819",14957285,1
"1820",14957844,2
"1821",1469515,9
"1822",1469834,22
"1823",1470055,15
"1824",1472475,41
"1825",1473074,11
"1826",1474279,6
"1827",1474800,1
"1828",1474980,2
"1829",1475751,3
"1830",1475949,3
"1831",1477825,10
"1832",1478650,2
"1833",1478800,2
"1834",1478858,4
"1835",1480045,7
"1836",1480886,1
"1837",1481175,4
"1838",1482428,1
"1839",1483496,27
"1840",1483899,66
"1841",14963081,1
"1842",14963795,11
"1843",14964260,8
"1844",14964702,1
"1845",14965629,5
"1846",14966358,2
"1847",14969103,2
"1848",14970838,4
"1849",14972213,5
"1850",14972549,10
"1851",14973188,10
"1852",14973531,4
"1853",14973733,5
"1854",14977056,2
"1855",14980584,3
"1856",14982346,10
"1857",14983873,0
"1858",14984776,6
"1859",14984832,3
"1860",14986524,2
"1861",14987153,11
"1862",14990172,2
"1863",14992126,4
"1864",14994312,5
"1865",14995010,22
"1866",14996005,3
"1867",14996644,4
"1868",14997287,5
"1869",14999620,9
"1870",14999810,1
"1871",15005517,4
"1872",15008096,0
"1873",15008371,8
"1874",15008822,3
"1875",15009105,3
"1876",15009930,2
"1877",15010292,14
"1878",15011639,0
"1879",15013539,2
"1880",15013616,8
"1881",15013809,17
"1882",15016617,1
"1883",15017053,2
"1884",15017422,3
"1885",15018228,8
"1886",15019613,8
"1887",15019841,5
"1888",15020928,4
"1889",15022296,2
"1890",15022776,0
"1891",15023884,6
"1892",15026140,0
"1893",15029422,6
"1894",15031290,9
"1895",15033468,2
"1896",15034506,1
"1897",15034893,6
"1898",15035799,14
"1899",15036292,9
"1900",15037042,4
"1901",15037686,5
"1902",15037935,2
"1903",15038016,8
"1904",15038040,9
"1905",15038200,16
"1906",15042153,1
"1907",15043253,2
"1908",15045252,6
"1909",15045962,6
"1910",15046979,11
"1911",15051695,10
"1912",15051706,1
"1913",15052107,10
"1914",15053004,21
"1915",15054143,0
"1916",15056681,2
"1917",15056758,2
"1918",15057038,13
"1919",15057182,10
"1920",15059418,5
"1921",15061423,7
"1922",15062180,9
"1923",15062772,3
"1924",15064372,6
"1925",15064392,13
"1926",15066887,5
"1927",15066915,1
"1928",15069800,1
"1929",15070944,25
"1930",15073538,2
"1931",15073594,4
"1932",15074043,4
"1933",15074329,13
"1934",15074497,1
"1935",15075845,2
"1936",15076487,6
"1937",15076866,3
"1938",15078438,15
"1939",15079028,0
"1940",15082783,0
"1941",15087488,3
"1942",15087984,9
"1943",15088154,11
"1944",15090209,11
"1945",15090506,5
"1946",15091497,7
"1947",15091967,5
"1948",15094904,2
"1949",15095470,12
"1950",15097056,0
"1951",15100080,6
"1952",15100374,1
"1953",15101385,9
"1954",15102627,1
"1955",15103612,15
"1956",15104109,0
"1957",15104984,9
"1958",15106367,9
"1959",15107130,0
"1960",15109181,1
"1961",15109980,1
"1962",15110753,6
"1963",15113748,7
"1964",15118763,9
"1965",15118772,18
"1966",15120135,3
"1967",15122504,0
"1968",15124931,20
"1969",15128551,7
"1970",15128562,6
"1971",15130513,11
"1972",15134136,3
"1973",15134220,4
"1974",15137315,24
"1975",15137323,4
"1976",15138280,2
"1977",15138403,8
"1978",15139703,1
"1979",15140565,13
"1980",15140902,8
"1981",15141773,7
"1982",15141843,1
"1983",15142377,0
"1984",15144664,12
"1985",15144697,8
"1986",15145926,17
"1987",15146834,5
"1988",15147065,4
"1989",15147150,5
"1990",15150606,4
"1991",15152450,5
"1992",15155887,2
"1993",15156457,8
"1994",15157997,1
"1995",15158328,15
"1996",15158777,12
"1997",15159387,2
"1998",15162279,3
"1999",15163303,3
"2000",15163637,5
"2001",15167017,5
"2002",15168084,20
"2003",15168878,10
"2004",15169777,6
"2005",15170834,11
"2006",15171894,0
"2007",15172426,6
"2008",15173059,6
"2009",15174199,5
"2010",15174667,3
"2011",15174917,0
"2012",15176261,1
"2013",15176749,4
"2014",15176938,2
"2015",15177587,6
"2016",15178479,12
"2017",15178960,3
"2018",15180004,3
"2019",15181215,2
"2020",15182656,10
"2021",15183952,3
"2022",15184030,0
"2023",15184564,7
"2024",15187688,2
"2025",15188744,13
"2026",15188876,7
"2027",15190708,0
"2028",15192250,4
"2029",15194316,1
"2030",15196802,13
"2031",15199452,1
"2032",15202283,13
"2033",15203640,2
"2034",15204093,0
"2035",15205341,4
"2036",15206668,1
"2037",15207753,2
"2038",15208882,3
"2039",15209609,11
"2040",15210673,1
"2041",1484863,25
"2042",1485781,4
"2043",1486867,0
"2044",1489276,1
"2045",1490153,13
"2046",1490647,4
"2047",1490874,0
"2048",1491588,0
"2049",1492964,1
"2050",1493476,3
"2051",1495507,5
"2052",1495540,14
"2053",1495699,6
"2054",1495784,1
"2055",1496543,8
"2056",1497168,0
"2057",1497223,2
"2058",1500786,11
"2059",1501579,2
"2060",1502219,0
"2061",15210797,0
"2062",15211374,4
"2063",15211588,16
"2064",15212522,4
"2065",15214231,4
"2066",15214737,2
"2067",15215534,3
"2068",15216124,10
"2069",15220357,0
"2070",15223328,7
"2071",15223929,3
"2072",15224465,4
"2073",15226821,4
"2074",15227464,1
"2075",15228336,2
"2076",15228885,8
"2077",15232611,1
"2078",15232737,9
"2079",15234292,5
"2080",15235062,2
"2081",15235725,15
"2082",15236214,2
"2083",15237570,1
"2084",15239434,71
"2085",15239544,2
"2086",15245455,8
"2087",15245832,3
"2088",15248375,7
"2089",15249433,3
"2090",15255404,2
"2091",15265068,4
"2092",15266491,9
"2093",15267991,0
"2094",15268047,1
"2095",15270486,5
"2096",15270603,3
"2097",15275630,4
"2098",15278031,2
"2099",15279894,1
"2100",15280245,4
"2101",15280272,9
"2102",15280714,13
"2103",15288294,4
"2104",15289147,14
"2105",15293310,0
"2106",15297061,4
"2107",15297498,12
"2108",15298253,4
"2109",15298638,1
"2110",15299988,2
"2111",15303463,0
"2112",15304313,2
"2113",15310400,5
"2114",15313246,7
"2115",15313389,3
"2116",15313849,3
"2117",15317167,23
"2118",15318201,6
"2119",15318921,25
"2120",15320308,22
"2121",15324156,17
"2122",15326418,4
"2123",15326768,7
"2124",15330504,2
"2125",15331275,6
"2126",15332796,1
"2127",15334188,6
"2128",15334820,5
"2129",15336880,4
"2130",15339420,7
"2131",15339728,12
"2132",15340761,0
"2133",15341159,1
"2134",15342559,24
"2135",15343489,8
"2136",15345890,0
"2137",15346336,0
"2138",15347153,2
"2139",15349327,3
"2140",15349959,19
"2141",15352135,4
"2142",15352676,10
"2143",15355223,0
"2144",15355396,12
"2145",15359030,7
"2146",15360837,3
"2147",15361400,2
"2148",15364226,8
"2149",15365363,0
"2150",15366083,16
"2151",15366128,6
"2152",15366748,1
"2153",15368209,15
"2154",15369854,3
"2155",15372479,2
"2156",15372781,7
"2157",15373045,5
"2158",15373376,11
"2159",15374028,8
"2160",15374767,0
"2161",15376638,1
"2162",15377140,11
"2163",15379181,9
"2164",15381389,6
"2165",15382742,0
"2166",15383533,11
"2167",15386302,10
"2168",15386555,13
"2169",15387273,4
"2170",15387586,0
"2171",15388278,9
"2172",15389977,11
"2173",15396905,1
"2174",15399082,7
"2175",15400083,9
"2176",15403954,3
"2177",15405998,10
"2178",15408268,9
"2179",15408445,10
"2180",15409354,2
"2181",15409501,9
"2182",15409790,3
"2183",15410411,8
"2184",15411732,4
"2185",15413970,5
"2186",15415131,5
"2187",15415242,13
"2188",15415308,41
"2189",15416114,11
"2190",15416359,3
"2191",15423176,2
"2192",15425239,0
"2193",15429654,6
"2194",15433640,6
"2195",15434350,10
"2196",15434776,2
"2197",15434813,9
"2198",15439248,5
"2199",15441458,10
"2200",15442589,7
"2201",15445742,6
"2202",15446594,31
"2203",15449374,2
"2204",15450170,0
"2205",15451081,12
"2206",15451117,1
"2207",15451497,10
"2208",15453131,0
"2209",15453818,7
"2210",15455481,2
"2211",15458437,4
"2212",15461469,5
"2213",15462636,11
"2214",15468450,2
"2215",15470955,12
"2216",15471202,5
"2217",15471561,13
"2218",15474439,21
"2219",15476622,7
"2220",15478163,1
"2221",15478289,2
"2222",15478528,0
"2223",15484049,6
"2224",15487559,10
"2225",15488855,13
"2226",15490324,6
"2227",15499384,6
"2228",15507631,13
"2229",15507768,4
"2230",15508543,4
"2231",15510182,2
"2232",15511640,4
"2233",15512603,9
"2234",15521779,1
"2235",15522791,5
"2236",15528116,4
"2237",15528443,0
"2238",15530103,3
"2239",15531213,7
"2240",15532492,4
"2241",15538119,9
"2242",15538778,12
"2243",15540811,27
"2244",15541608,40
"2245",15541617,4
"2246",15542745,18
"2247",15544229,8
"2248",15544916,4
"2249",15544948,2
"2250",15546252,3
"2251",15552403,2
"2252",15554252,4
"2253",15555395,8
"2254",15557483,0
"2255",15557838,22
"2256",15564322,3
"2257",15567348,5
"2258",15568077,11
"2259",15569508,4
"2260",15570492,5
"2261",1502609,1
"2262",1502855,3
"2263",1505143,9
"2264",1506413,0
"2265",1506882,1
"2266",1508732,6
"2267",1509886,15
"2268",1511842,5
"2269",1512001,13
"2270",1514323,9
"2271",1514643,5
"2272",1515460,2
"2273",1516348,8
"2274",1516640,0
"2275",1516851,2
"2276",1518612,0
"2277",1518899,0
"2278",1520239,21
"2279",1520340,21
"2280",1520511,1
"2281",15570889,6
"2282",15571066,3
"2283",15571583,12
"2284",15572855,3
"2285",15573044,6
"2286",15573438,12
"2287",15573537,8
"2288",15573603,1
"2289",15574762,46
"2290",15575373,4
"2291",15575888,5
"2292",15577389,3
"2293",15589059,23
"2294",15593745,5
"2295",15596822,12
"2296",15599776,12
"2297",15603190,4
"2298",15604523,3
"2299",15605323,12
"2300",15606230,5
"2301",15608806,17
"2302",15609195,4
"2303",15609651,10
"2304",15610674,6
"2305",15614209,2
"2306",15616350,4
"2307",15616852,6
"2308",15617115,6
"2309",15617273,1
"2310",15623157,4
"2311",15627463,1
"2312",15630990,0
"2313",15631600,6
"2314",15632488,7
"2315",15632922,16
"2316",15635796,3
"2317",15636036,5
"2318",15638891,0
"2319",15640363,16
"2320",15641399,9
"2321",15641483,3
"2322",15642346,13
"2323",15642361,2
"2324",15645308,6
"2325",15646234,11
"2326",15646522,4
"2327",15646994,14
"2328",15648808,7
"2329",15650041,4
"2330",15650952,1
"2331",15655830,2
"2332",15655848,4
"2333",15656288,15
"2334",15665187,8
"2335",15666009,4
"2336",15666727,2
"2337",15669805,12
"2338",15670564,1
"2339",15672824,4
"2340",15673475,3
"2341",15674817,2
"2342",15675072,2
"2343",15677491,17
"2344",15680483,1
"2345",15681574,5
"2346",15682781,2
"2347",15683383,5
"2348",15684300,18
"2349",15686214,0
"2350",15688320,8
"2351",15689041,3
"2352",15691484,2
"2353",15692303,1
"2354",15693840,0
"2355",15695124,1
"2356",15697400,5
"2357",15697491,1
"2358",15698495,8
"2359",15700114,2
"2360",15701819,1
"2361",100872,2
"2362",101002,4
"2363",101407,2
"2364",102235,3
"2365",102807,1
"2366",102910,9
"2367",103270,11
"2368",103785,2
"2369",104687,6
"2370",105249,0
"2371",105392,3
"2372",106987,0
"2373",108699,5
"2374",109281,2
"2375",111564,4
"2376",111879,4
"2377",112791,9
"2378",113223,1
"2379",114631,4
"2380",115575,3
"2381",15702951,4
"2382",15707663,0
"2383",15708517,13
"2384",15709368,6
"2385",15709662,1
"2386",15711384,0
"2387",15712800,1
"2388",15712813,0
"2389",15713694,12
"2390",15715987,0
"2391",15716626,0
"2392",15719694,3
"2393",15720305,7
"2394",15722019,2
"2395",15722087,0
"2396",15722141,0
"2397",15722989,0
"2398",15723646,1
"2399",15725624,3
"2400",15727220,1
"2401",15727757,0
"2402",15729052,2
"2403",15729056,1
"2404",15733013,3
"2405",15733495,0
"2406",15736266,2
"2407",15738147,6
"2408",15739807,1
"2409",15742921,3
"2410",15743170,2
"2411",15743510,0
"2412",15747196,8
"2413",15748089,0
"2414",15749540,1
"2415",15750386,8
"2416",15751362,4
"2417",15751584,5
"2418",15751881,1
"2419",15753375,0
"2420",15753984,0
"2421",15757914,56
"2422",15760482,0
"2423",15767705,2
"2424",15769355,0
"2425",15775502,3
"2426",15776127,1
"2427",15776890,2
"2428",15780702,0
"2429",15780731,0
"2430",15784222,1
"2431",15786161,7
"2432",15790784,2
"2433",15792562,14
"2434",15797337,2
"2435",15797826,2
"2436",15798803,1
"2437",15798880,0
"2438",15799020,4
"2439",15799888,1
"2440",15800474,3
"2441",15801397,3
"2442",15805888,1
"2443",15806190,2
"2444",15808104,6
"2445",15809546,6
"2446",15810255,0
"2447",15810321,0
"2448",15811472,2
"2449",15812194,9
"2450",15813333,0
"2451",15814482,0
"2452",15815195,0
"2453",15816529,14
"2454",15817741,1
"2455",15817857,4
"2456",15819338,1
"2457",15819810,0
"2458",15819832,3
"2459",15820822,0
"2460",15824653,2
"2461",15826527,22
"2462",15826886,14
"2463",15827828,4
"2464",15828136,5
"2465",15828711,7
"2466",15830324,1
"2467",15843336,1
"2468",15843373,6
"2469",15845158,0
"2470",15845717,0
"2471",15845847,0
"2472",15848833,3
"2473",15849949,5
"2474",15850249,10
"2475",15851215,3
"2476",15851286,0
"2477",15851625,1
"2478",15852858,14
"2479",15853418,3
"2480",15854509,3
"2481",15856978,6
"2482",15857189,1
"2483",15859851,5
"2484",15865881,12
"2485",15869280,0
"2486",15869871,3
"2487",15869897,1
"2488",15873974,2
"2489",15875149,6
"2490",15878819,11
"2491",15878887,25
"2492",15880566,4
"2493",15881915,1
"2494",15884739,1
"2495",15886054,12
"2496",15890036,5
"2497",15890677,11
"2498",15895424,6
"2499",15896774,7
"2500",15897795,24
"2501",1520635,3
"2502",1521250,0
"2503",1521523,2
"2504",1521619,29
"2505",1523493,6
"2506",1523775,15
"2507",1524114,11
"2508",1526600,6
"2509",1526738,1
"2510",1527007,0
"2511",1527128,6
"2512",1529544,9
"2513",1529667,27
"2514",1529941,0
"2515",1530839,2
"2516",1534078,14
"2517",1534312,3
"2518",1534838,12
"2519",1535504,4
"2520",1537055,2
"2521",15898787,9
"2522",15900229,6
"2523",15900628,0
"2524",15902071,5
"2525",15904041,4
"2526",15905754,1
"2527",15908105,0
"2528",15910880,6
"2529",15912110,6
"2530",15913186,11
"2531",15916677,8
"2532",15919863,16
"2533",15920836,0
"2534",15921319,2
"2535",15921806,6
"2536",15921948,0
"2537",15923170,12
"2538",15923250,3
"2539",15923845,0
"2540",15924692,1
"2541",15926450,6
"2542",15926997,2
"2543",15927705,4
"2544",15929902,2
"2545",15930052,7
"2546",15932297,3
"2547",15933669,3
"2548",15933838,23
"2549",15933861,3
"2550",15933898,5
"2551",15935049,10
