"STORE","WEEK","UPC","MOVE","PRICE","SALE","DESCRIP","SIZE","NITEM","set_size","total_move","share","occasion"
2,241,3000001820,1,3.15,"","QUAKER INSTANT STRAW","12.5 O","2522251",35,251.0,0.00398406374502,"2_241"
2,241,3000001880,6,3.15,"","QUAKER FRUIT & CREAM","12.5 O","2522321",35,251.0,0.02390438247012,"2_241"
2,241,3000002190,12,2.75,"","KRETSCHMER WHEAT GER","12 OZ","2519701",35,251.0,0.047808764940239,"2_241"
2,241,3000002390,3,1.99,"","~QUAKER MULTIGRAIN","18 OZ","2500631",35,251.0,0.01195219123506,"2_241"
2,241,3000002620,5,3.15,"","$QUAKER KIDS CHOICE","14.3 O","2522081",35,251.0,0.0199203187251,"2_241"
2,241,3000002720,3,2.79,"","KRETCHMER TOASTED WH","12 OZ","2519740",35,251.0,0.01195219123506,"2_241"
2,241,3000004170,11,1.25,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",35,251.0,0.043824701195219,"2_241"
2,241,3000004760,9,1.99,"","QUAKER INSTANT GRITS","12 OZ","2501251",35,251.0,0.035856573705179,"2_241"
2,241,3000007060,5,2.35,"","QUAKER HOT OAT BRAN","16 OZ","2522001",35,251.0,0.0199203187251,"2_241"
2,241,3828125073,11,1.29,"","DOM QUICK OATS","18 OZ","2501031",35,251.0,0.043824701195219,"2_241"
2,241,3828125077,6,2.49,"","DOM QUICK OATS","42 OZ","2501051",35,251.0,0.02390438247012,"2_241"
2,241,3828125081,4,1.99,"","DOM INSTANT OATMEAL","12 OZ","2501001",35,251.0,0.01593625498008,"2_241"
2,241,3828125085,5,1.99,"","DOM INSTANT OATMEAL","15 OZ","2500951",35,251.0,0.0199203187251,"2_241"
2,241,3828125098,7,1.99,"","DOM INSTANT OATMEAL","13 OZ","2500931",35,251.0,0.027888446215139,"2_241"
2,241,4240000105,1,2.59,"","QUICK MALT O MEAL","28 OZ","2518501",35,251.0,0.00398406374502,"2_241"
2,242,1313000602,2,3.02,"","NABISCO CREAM OF WHT","28 OZ","2516650",34,216.0,0.009259259259259,"2_242"
2,242,1313000612,10,3.25,"","CREAM OF WHEAT QUICK","28 OZ","2516701",34,216.0,0.046296296296296,"2_242"
2,242,1313000622,4,3.25,"","CREAM OF WHEAT INSTA","28 OZ","2516601",34,216.0,0.018518518518519,"2_242"
2,242,1313000698,3,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",34,216.0,0.013888888888889,"2_242"
2,242,1313006025,6,3.15,"","MIX N EAT CREAM OF W","12 OZ","2516401",34,216.0,0.027777777777778,"2_242"
2,242,1313006035,2,3.15,"","~MIX N EAT BROWN SUG","12.5 O","2516441",34,216.0,0.009259259259259,"2_242"
2,242,1313006057,7,3.15,"","INST CRM OF WHT-VARI","12.5 O","2516621",34,216.0,0.032407407407407,"2_242"
2,242,1800063070,4,2.25,"","PILS FARINA","27.5 O","2517601",34,216.0,0.018518518518519,"2_242"
2,242,3000001020,10,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",34,216.0,0.046296296296296,"2_242"
2,242,3000001040,10,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",34,216.0,0.046296296296296,"2_242"
2,242,3000001180,22,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",34,216.0,0.101851851851852,"2_242"
2,242,3000001190,9,3.15,"","QUAKER INST OATML MP","15 OZ","2522401",34,216.0,0.041666666666667,"2_242"
2,242,3000001200,10,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",34,216.0,0.046296296296296,"2_242"
2,242,3000001210,12,3.15,"","QUAKER INSTANT OATME","12 OZ","2500901",34,216.0,0.055555555555556,"2_242"
2,242,3000001240,6,3.15,"","QUAKER INST OATML RS","13 OZ","2522111",34,216.0,0.027777777777778,"2_242"
2,242,3000001340,1,3.15,"","QUAKER OATMEAL CINNA","12.5 O","2522201",34,216.0,0.00462962962963,"2_242"
2,242,3000001380,7,3.15,"","QUAKER INST OATML AP","12.5 O","2522151",34,216.0,0.032407407407407,"2_242"
2,242,3000001460,6,3.15,"","QUAKER OAT VARIETY","13.3 O","2522051",34,216.0,0.027777777777778,"2_242"
2,242,3000001760,1,3.89,"","QUAKER VRTY INST OAT","20.75O","2522541",34,216.0,0.00462962962963,"2_242"
2,242,3000001820,3,3.15,"","QUAKER INSTANT STRAW","12.5 O","2522251",34,216.0,0.013888888888889,"2_242"
2,242,3000001880,3,3.15,"","QUAKER FRUIT & CREAM","12.5 O","2522321",34,216.0,0.013888888888889,"2_242"
2,242,3000002190,7,2.75,"","KRETSCHMER WHEAT GER","12 OZ","2519701",34,216.0,0.032407407407407,"2_242"
2,242,3000002390,4,1.99,"","~QUAKER MULTIGRAIN","18 OZ","2500631",34,216.0,0.018518518518519,"2_242"
2,242,3000002620,2,3.15,"","$QUAKER KIDS CHOICE","14.3 O","2522081",34,216.0,0.009259259259259,"2_242"
2,242,3000002720,2,2.79,"","KRETCHMER TOASTED WH","12 OZ","2519740",34,216.0,0.009259259259259,"2_242"
2,242,3000004170,7,1.25,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",34,216.0,0.032407407407407,"2_242"
2,242,3000004760,6,1.99,"","QUAKER INSTANT GRITS","12 OZ","2501251",34,216.0,0.027777777777778,"2_242"
2,242,3000007060,7,2.35,"","QUAKER HOT OAT BRAN","16 OZ","2522001",34,216.0,0.032407407407407,"2_242"
2,242,3828125073,8,1.36,"","DOM QUICK OATS","18 OZ","2501031",34,216.0,0.037037037037037,"2_242"
2,242,3828125077,6,2.59,"","DOM QUICK OATS","42 OZ","2501051",34,216.0,0.027777777777778,"2_242"
2,242,3828125081,8,2.14,"","DOM INSTANT OATMEAL","12 OZ","2501001",34,216.0,0.037037037037037,"2_242"
2,242,3828125085,8,1.99,"","DOM INSTANT OATMEAL","15 OZ","2500951",34,216.0,0.037037037037037,"2_242"
2,242,3828125098,11,1.99,"","DOM INSTANT OATMEAL","13 OZ","2500931",34,216.0,0.050925925925926,"2_242"
2,242,4240000105,2,2.59,"","QUICK MALT O MEAL","28 OZ","2518501",34,216.0,0.009259259259259,"2_242"
2,243,1313000602,3,3.02,"","NABISCO CREAM OF WHT","28 OZ","2516650",34,207.0,0.014492753623188,"2_243"
2,243,1313000612,3,3.25,"","CREAM OF WHEAT QUICK","28 OZ","2516701",34,207.0,0.014492753623188,"2_243"
2,243,1313000622,8,3.25,"","CREAM OF WHEAT INSTA","28 OZ","2516601",34,207.0,0.038647342995169,"2_243"
2,243,1313000698,3,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",34,207.0,0.014492753623188,"2_243"
2,243,1313006025,5,3.15,"","MIX N EAT CREAM OF W","12 OZ","2516401",34,207.0,0.024154589371981,"2_243"
2,243,1313006035,3,3.15,"","~MIX N EAT BROWN SUG","12.5 O","2516441",34,207.0,0.014492753623188,"2_243"
2,243,1313006057,4,3.15,"","INST CRM OF WHT-VARI","12.5 O","2516621",34,207.0,0.019323671497585,"2_243"
2,243,1800063070,6,2.25,"","PILS FARINA","27.5 O","2517601",34,207.0,0.028985507246377,"2_243"
2,243,3000001020,9,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",34,207.0,0.043478260869565,"2_243"
2,243,3000001040,6,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",34,207.0,0.028985507246377,"2_243"
2,243,3000001180,30,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",34,207.0,0.144927536231884,"2_243"
2,243,3000001190,4,3.15,"","QUAKER INST OATML MP","15 OZ","2522401",34,207.0,0.019323671497585,"2_243"
2,243,3000001200,11,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",34,207.0,0.053140096618357,"2_243"
2,243,3000001210,9,3.15,"","QUAKER INSTANT OATME","12 OZ","2500901",34,207.0,0.043478260869565,"2_243"
2,243,3000001240,4,3.15,"","QUAKER INST OATML RS","13 OZ","2522111",34,207.0,0.019323671497585,"2_243"
2,243,3000001340,4,3.15,"","QUAKER OATMEAL CINNA","12.5 O","2522201",34,207.0,0.019323671497585,"2_243"
2,243,3000001380,7,3.15,"","QUAKER INST OATML AP","12.5 O","2522151",34,207.0,0.033816425120773,"2_243"
2,243,3000001460,1,3.15,"","QUAKER OAT VARIETY","13.3 O","2522051",34,207.0,0.004830917874396,"2_243"
2,243,3000001800,2,3.15,"","QUAKER INST OATML PE","12.5 O","2522281",34,207.0,0.009661835748792,"2_243"
2,243,3000001820,2,3.15,"","QUAKER INSTANT STRAW","12.5 O","2522251",34,207.0,0.009661835748792,"2_243"
2,243,3000001880,3,3.15,"","QUAKER FRUIT & CREAM","12.5 O","2522321",34,207.0,0.014492753623188,"2_243"
2,243,3000002190,9,2.75,"","KRETSCHMER WHEAT GER","12 OZ","2519701",34,207.0,0.043478260869565,"2_243"
2,243,3000002390,4,1.99,"","~QUAKER MULTIGRAIN","18 OZ","2500631",34,207.0,0.019323671497585,"2_243"
2,243,3000002620,4,3.15,"","$QUAKER KIDS CHOICE","14.3 O","2522081",34,207.0,0.019323671497585,"2_243"
2,243,3000002720,1,2.79,"","KRETCHMER TOASTED WH","12 OZ","2519740",34,207.0,0.004830917874396,"2_243"
2,243,3000004170,16,1.25,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",34,207.0,0.077294685990338,"2_243"
2,243,3000004760,10,1.99,"","QUAKER INSTANT GRITS","12 OZ","2501251",34,207.0,0.048309178743961,"2_243"
2,243,3000007060,6,2.35,"","QUAKER HOT OAT BRAN","16 OZ","2522001",34,207.0,0.028985507246377,"2_243"
2,243,3828125073,6,1.49,"","DOM QUICK OATS","18 OZ","2501031",34,207.0,0.028985507246377,"2_243"
2,243,3828125077,9,2.69,"","DOM QUICK OATS","42 OZ","2501051",34,207.0,0.043478260869565,"2_243"
2,243,3828125081,4,2.29,"","DOM INSTANT OATMEAL","12 OZ","2501001",34,207.0,0.019323671497585,"2_243"
2,243,3828125085,4,2.29,"","DOM INSTANT OATMEAL","15 OZ","2500951",34,207.0,0.019323671497585,"2_243"
2,243,3828125098,4,2.29,"","DOM INSTANT OATMEAL","13 OZ","2500931",34,207.0,0.019323671497585,"2_243"
2,243,4240000105,3,2.59,"","QUICK MALT O MEAL","28 OZ","2518501",34,207.0,0.014492753623188,"2_243"
2,244,1313000602,1,3.02,"","NABISCO CREAM OF WHT","28 OZ","2516650",36,225.0,0.004444444444444,"2_244"
2,244,1313000612,5,3.25,"","CREAM OF WHEAT QUICK","28 OZ","2516701",36,225.0,0.022222222222222,"2_244"
2,244,1313000622,3,3.25,"","CREAM OF WHEAT INSTA","28 OZ","2516601",36,225.0,0.013333333333333,"2_244"
2,244,1313000698,2,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",36,225.0,0.008888888888889,"2_244"
2,244,1313006025,4,3.15,"","MIX N EAT CREAM OF W","12 OZ","2516401",36,225.0,0.017777777777778,"2_244"
2,244,1313006035,2,3.15,"","~MIX N EAT BROWN SUG","12.5 O","2516441",36,225.0,0.008888888888889,"2_244"
2,244,1313006057,4,3.15,"","INST CRM OF WHT-VARI","12.5 O","2516621",36,225.0,0.017777777777778,"2_244"
2,244,1800063061,1,2.25,"","~PILLS FARINA APPLES","28 OZ","2517631",36,225.0,0.004444444444444,"2_244"
2,244,1800063070,5,2.25,"","PILS FARINA","27.5 O","2517601",36,225.0,0.022222222222222,"2_244"
2,244,3000001020,18,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",36,225.0,0.08,"2_244"
2,244,3000001040,10,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",36,225.0,0.044444444444444,"2_244"
2,244,3000001180,31,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",36,225.0,0.137777777777778,"2_244"
2,244,3000001190,6,3.15,"","QUAKER INST OATML MP","15 OZ","2522401",36,225.0,0.026666666666667,"2_244"
2,244,3000001200,5,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",36,225.0,0.022222222222222,"2_244"
2,244,3000001210,12,3.15,"","QUAKER INSTANT OATME","12 OZ","2500901",36,225.0,0.053333333333333,"2_244"
2,244,3000001240,1,3.15,"","QUAKER INST OATML RS","13 OZ","2522111",36,225.0,0.004444444444444,"2_244"
2,244,3000001340,3,3.15,"","QUAKER OATMEAL CINNA","12.5 O","2522201",36,225.0,0.013333333333333,"2_244"
2,244,3000001380,3,3.15,"","QUAKER INST OATML AP","12.5 O","2522151",36,225.0,0.013333333333333,"2_244"
2,244,3000001460,7,3.15,"","QUAKER OAT VARIETY","13.3 O","2522051",36,225.0,0.031111111111111,"2_244"
2,244,3000001760,2,3.89,"","QUAKER VRTY INST OAT","20.75O","2522541",36,225.0,0.008888888888889,"2_244"
2,244,3000001800,3,3.15,"","QUAKER INST OATML PE","12.5 O","2522281",36,225.0,0.013333333333333,"2_244"
2,244,3000001820,2,3.15,"","QUAKER INSTANT STRAW","12.5 O","2522251",36,225.0,0.008888888888889,"2_244"
2,244,3000001880,8,3.15,"","QUAKER FRUIT & CREAM","12.5 O","2522321",36,225.0,0.035555555555556,"2_244"
2,244,3000002190,9,2.75,"","KRETSCHMER WHEAT GER","12 OZ","2519701",36,225.0,0.04,"2_244"
2,244,3000002390,6,1.99,"","~QUAKER MULTIGRAIN","18 OZ","2500631",36,225.0,0.026666666666667,"2_244"
2,244,3000002620,2,3.15,"","$QUAKER KIDS CHOICE","14.3 O","2522081",36,225.0,0.008888888888889,"2_244"
2,244,3000002720,5,2.79,"","KRETCHMER TOASTED WH","12 OZ","2519740",36,225.0,0.022222222222222,"2_244"
2,244,3000004170,20,1.25,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",36,225.0,0.088888888888889,"2_244"
2,244,3000004760,6,1.99,"","QUAKER INSTANT GRITS","12 OZ","2501251",36,225.0,0.026666666666667,"2_244"
2,244,3000007060,9,2.35,"","QUAKER HOT OAT BRAN","16 OZ","2522001",36,225.0,0.04,"2_244"
2,244,3828125073,5,1.49,"","DOM QUICK OATS","18 OZ","2501031",36,225.0,0.022222222222222,"2_244"
2,244,3828125077,3,2.69,"","DOM QUICK OATS","42 OZ","2501051",36,225.0,0.013333333333333,"2_244"
2,244,3828125081,8,2.29,"","DOM INSTANT OATMEAL","12 OZ","2501001",36,225.0,0.035555555555556,"2_244"
2,244,3828125085,6,2.29,"","DOM INSTANT OATMEAL","15 OZ","2500951",36,225.0,0.026666666666667,"2_244"
2,244,3828125098,4,2.29,"","DOM INSTANT OATMEAL","13 OZ","2500931",36,225.0,0.017777777777778,"2_244"
2,244,4240000105,4,2.59,"","QUICK MALT O MEAL","28 OZ","2518501",36,225.0,0.017777777777778,"2_244"
2,245,1313000602,3,3.02,"","NABISCO CREAM OF WHT","28 OZ","2516650",33,166.0,0.018072289156627,"2_245"
2,245,1313000612,3,3.34,"","CREAM OF WHEAT QUICK","28 OZ","2516701",33,166.0,0.018072289156627,"2_245"
2,245,1313000622,5,3.3,"","CREAM OF WHEAT INSTA","28 OZ","2516601",33,166.0,0.030120481927711,"2_245"
2,245,1313000698,3,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",33,166.0,0.018072289156627,"2_245"
2,245,1313006025,4,3.21,"","MIX N EAT CREAM OF W","12 OZ","2516401",33,166.0,0.024096385542169,"2_245"
2,245,1313006035,4,3.27,"","~MIX N EAT BROWN SUG","12.5 O","2516441",33,166.0,0.024096385542169,"2_245"
2,245,1800063070,4,2.25,"","PILS FARINA","27.5 O","2517601",33,166.0,0.024096385542169,"2_245"
2,245,3000001020,16,2.02,"","QUAKER OATS REGULAR","18 OZ","2500501",33,166.0,0.096385542168675,"2_245"
2,245,3000001040,9,3.5,"","QUAKER OLD FASHIONED","42 OZ","2500751",33,166.0,0.05421686746988,"2_245"
2,245,3000001180,18,2.02,"","QUICK QUAKER OATS","18 OZ","2500701",33,166.0,0.108433734939759,"2_245"
2,245,3000001190,9,3.23,"","QUAKER INST OATML MP","15 OZ","2522401",33,166.0,0.05421686746988,"2_245"
2,245,3000001200,7,3.45,"","QUICK QUAKER OATS","42 OZ","2500801",33,166.0,0.042168674698795,"2_245"
2,245,3000001210,11,3.17,"","QUAKER INSTANT OATME","12 OZ","2500901",33,166.0,0.066265060240964,"2_245"
2,245,3000001240,2,3.15,"","QUAKER INST OATML RS","13 OZ","2522111",33,166.0,0.012048192771084,"2_245"
2,245,3000001340,2,3.15,"","QUAKER OATMEAL CINNA","12.5 O","2522201",33,166.0,0.012048192771084,"2_245"
2,245,3000001380,4,3.21,"","QUAKER INST OATML AP","12.5 O","2522151",33,166.0,0.024096385542169,"2_245"
2,245,3000001460,2,3.27,"","QUAKER OAT VARIETY","13.3 O","2522051",33,166.0,0.012048192771084,"2_245"
2,245,3000001760,3,3.89,"","QUAKER VRTY INST OAT","20.75O","2522541",33,166.0,0.018072289156627,"2_245"
2,245,3000001800,1,3.15,"","QUAKER INST OATML PE","12.5 O","2522281",33,166.0,0.006024096385542,"2_245"
2,245,3000001820,2,3.15,"","QUAKER INSTANT STRAW","12.5 O","2522251",33,166.0,0.012048192771084,"2_245"
2,245,3000001880,2,3.27,"","QUAKER FRUIT & CREAM","12.5 O","2522321",33,166.0,0.012048192771084,"2_245"
2,245,3000002190,6,2.82,"","KRETSCHMER WHEAT GER","12 OZ","2519701",33,166.0,0.036144578313253,"2_245"
2,245,3000002350,6,2.79,"","KRETCHMER HONEY WHT","10 OZ","2519760",33,166.0,0.036144578313253,"2_245"
2,245,3000002390,2,1.99,"","~QUAKER MULTIGRAIN","18 OZ","2500631",33,166.0,0.012048192771084,"2_245"
2,245,3000002620,1,3.15,"","$QUAKER KIDS CHOICE","14.3 O","2522081",33,166.0,0.006024096385542,"2_245"
2,245,3000004170,8,1.25,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",33,166.0,0.048192771084337,"2_245"
2,245,3000007060,7,2.41,"","QUAKER HOT OAT BRAN","16 OZ","2522001",33,166.0,0.042168674698795,"2_245"
2,245,3828125073,5,1.51,"","DOM QUICK OATS","18 OZ","2501031",33,166.0,0.030120481927711,"2_245"
2,245,3828125077,2,2.69,"","DOM QUICK OATS","42 OZ","2501051",33,166.0,0.012048192771084,"2_245"
2,245,3828125081,4,2.29,"","DOM INSTANT OATMEAL","12 OZ","2501001",33,166.0,0.024096385542169,"2_245"
2,245,3828125085,3,2.42,"","DOM INSTANT OATMEAL","15 OZ","2500951",33,166.0,0.018072289156627,"2_245"
2,245,3828125098,5,2.45,"","DOM INSTANT OATMEAL","13 OZ","2500931",33,166.0,0.030120481927711,"2_245"
2,245,4240000105,3,2.65,"","QUICK MALT O MEAL","28 OZ","2518501",33,166.0,0.018072289156627,"2_245"
2,246,1313000602,1,3.02,"","NABISCO CREAM OF WHT","28 OZ","2516650",31,171.0,0.005847953216374,"2_246"
2,246,1313000612,2,3.39,"","CREAM OF WHEAT QUICK","28 OZ","2516701",31,171.0,0.011695906432749,"2_246"
2,246,1313000622,6,3.39,"","CREAM OF WHEAT INSTA","28 OZ","2516601",31,171.0,0.035087719298246,"2_246"
2,246,1313006025,2,3.39,"","MIX N EAT CREAM OF W","12 OZ","2516401",31,171.0,0.011695906432749,"2_246"
2,246,1313006035,2,3.39,"","~MIX N EAT BROWN SUG","12.5 O","2516441",31,171.0,0.011695906432749,"2_246"
2,246,1800063070,4,2.45,"","PILS FARINA","27.5 O","2517601",31,171.0,0.023391812865497,"2_246"
2,246,3000001020,11,2.09,"","QUAKER OATS REGULAR","18 OZ","2500501",31,171.0,0.064327485380117,"2_246"
2,246,3000001040,7,3.59,"","QUAKER OLD FASHIONED","42 OZ","2500751",31,171.0,0.04093567251462,"2_246"
2,246,3000001180,26,2.09,"","QUICK QUAKER OATS","18 OZ","2500701",31,171.0,0.152046783625731,"2_246"
2,246,3000001190,8,3.39,"","QUAKER INST OATML MP","15 OZ","2522401",31,171.0,0.046783625730994,"2_246"
2,246,3000001200,7,3.59,"","QUICK QUAKER OATS","42 OZ","2500801",31,171.0,0.04093567251462,"2_246"
2,246,3000001210,12,3.39,"","QUAKER INSTANT OATME","12 OZ","2500901",31,171.0,0.070175438596491,"2_246"
2,246,3000001240,6,3.39,"","QUAKER INST OATML RS","13 OZ","2522111",31,171.0,0.035087719298246,"2_246"
2,246,3000001340,3,3.39,"","QUAKER OATMEAL CINNA","12.5 O","2522201",31,171.0,0.017543859649123,"2_246"
2,246,3000001380,7,3.39,"","QUAKER INST OATML AP","12.5 O","2522151",31,171.0,0.04093567251462,"2_246"
2,246,3000001460,2,3.39,"","QUAKER OAT VARIETY","13.3 O","2522051",31,171.0,0.011695906432749,"2_246"
2,246,3000001760,3,3.89,"","QUAKER VRTY INST OAT","20.75O","2522541",31,171.0,0.017543859649123,"2_246"
2,246,3000001880,5,3.39,"","QUAKER FRUIT & CREAM","12.5 O","2522321",31,171.0,0.029239766081871,"2_246"
2,246,3000002190,3,2.89,"","KRETSCHMER WHEAT GER","12 OZ","2519701",31,171.0,0.017543859649123,"2_246"
2,246,3000002350,6,2.79,"","KRETCHMER HONEY WHT","10 OZ","2519760",31,171.0,0.035087719298246,"2_246"
2,246,3000002390,5,2.09,"","~QUAKER MULTIGRAIN","18 OZ","2500631",31,171.0,0.029239766081871,"2_246"
2,246,3000002620,4,3.39,"","$QUAKER KIDS CHOICE","14.3 O","2522081",31,171.0,0.023391812865497,"2_246"
2,246,3000004170,14,1.29,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",31,171.0,0.08187134502924,"2_246"
2,246,3000004760,3,2.09,"","QUAKER INSTANT GRITS","12 OZ","2501251",31,171.0,0.017543859649123,"2_246"
2,246,3000007060,2,2.49,"","QUAKER HOT OAT BRAN","16 OZ","2522001",31,171.0,0.011695906432749,"2_246"
2,246,3828125073,4,1.59,"","DOM QUICK OATS","18 OZ","2501031",31,171.0,0.023391812865497,"2_246"
2,246,3828125077,4,2.89,"","DOM QUICK OATS","42 OZ","2501051",31,171.0,0.023391812865497,"2_246"
2,246,3828125081,5,2.49,"","DOM INSTANT OATMEAL","12 OZ","2501001",31,171.0,0.029239766081871,"2_246"
2,246,3828125085,1,2.49,"","DOM INSTANT OATMEAL","15 OZ","2500951",31,171.0,0.005847953216374,"2_246"
2,246,3828125098,4,2.49,"","DOM INSTANT OATMEAL","13 OZ","2500931",31,171.0,0.023391812865497,"2_246"
2,246,4240000105,2,2.79,"","QUICK MALT O MEAL","28 OZ","2518501",31,171.0,0.011695906432749,"2_246"
2,247,1313000602,3,3.02,"","NABISCO CREAM OF WHT","28 OZ","2516650",34,217.0,0.013824884792627,"2_247"
2,247,1313000612,6,3.39,"","CREAM OF WHEAT QUICK","28 OZ","2516701",34,217.0,0.027649769585253,"2_247"
2,247,1313000622,4,3.39,"","CREAM OF WHEAT INSTA","28 OZ","2516601",34,217.0,0.018433179723502,"2_247"
2,247,1313000698,1,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",34,217.0,0.004608294930876,"2_247"
2,247,1313006025,5,3.39,"","MIX N EAT CREAM OF W","12 OZ","2516401",34,217.0,0.023041474654378,"2_247"
2,247,1313006035,6,3.39,"","~MIX N EAT BROWN SUG","12.5 O","2516441",34,217.0,0.027649769585253,"2_247"
2,247,1800063070,6,2.45,"","PILS FARINA","27.5 O","2517601",34,217.0,0.027649769585253,"2_247"
2,247,3000001020,8,2.09,"","QUAKER OATS REGULAR","18 OZ","2500501",34,217.0,0.036866359447005,"2_247"
2,247,3000001040,10,3.59,"","QUAKER OLD FASHIONED","42 OZ","2500751",34,217.0,0.046082949308756,"2_247"
2,247,3000001180,30,2.09,"","QUICK QUAKER OATS","18 OZ","2500701",34,217.0,0.138248847926267,"2_247"
2,247,3000001190,9,3.39,"","QUAKER INST OATML MP","15 OZ","2522401",34,217.0,0.04147465437788,"2_247"
2,247,3000001200,10,3.59,"","QUICK QUAKER OATS","42 OZ","2500801",34,217.0,0.046082949308756,"2_247"
2,247,3000001210,11,3.39,"","QUAKER INSTANT OATME","12 OZ","2500901",34,217.0,0.050691244239631,"2_247"
2,247,3000001240,9,3.39,"","QUAKER INST OATML RS","13 OZ","2522111",34,217.0,0.04147465437788,"2_247"
2,247,3000001340,2,3.39,"","QUAKER OATMEAL CINNA","12.5 O","2522201",34,217.0,0.009216589861751,"2_247"
2,247,3000001380,4,3.39,"","QUAKER INST OATML AP","12.5 O","2522151",34,217.0,0.018433179723502,"2_247"
2,247,3000001460,8,3.39,"","QUAKER OAT VARIETY","13.3 O","2522051",34,217.0,0.036866359447005,"2_247"
2,247,3000001760,3,3.89,"","QUAKER VRTY INST OAT","20.75O","2522541",34,217.0,0.013824884792627,"2_247"
2,247,3000001800,2,3.39,"","QUAKER INST OATML PE","12.5 O","2522281",34,217.0,0.009216589861751,"2_247"
2,247,3000001820,2,3.39,"","QUAKER INSTANT STRAW","12.5 O","2522251",34,217.0,0.009216589861751,"2_247"
2,247,3000001880,4,3.39,"","QUAKER FRUIT & CREAM","12.5 O","2522321",34,217.0,0.018433179723502,"2_247"
2,247,3000002190,8,2.89,"","KRETSCHMER WHEAT GER","12 OZ","2519701",34,217.0,0.036866359447005,"2_247"
2,247,3000002390,2,2.09,"","~QUAKER MULTIGRAIN","18 OZ","2500631",34,217.0,0.009216589861751,"2_247"
2,247,3000002620,1,3.39,"","$QUAKER KIDS CHOICE","14.3 O","2522081",34,217.0,0.004608294930876,"2_247"
2,247,3000002720,2,2.79,"","KRETCHMER TOASTED WH","12 OZ","2519740",34,217.0,0.009216589861751,"2_247"
2,247,3000004170,11,1.29,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",34,217.0,0.050691244239631,"2_247"
2,247,3000004760,4,2.09,"","QUAKER INSTANT GRITS","12 OZ","2501251",34,217.0,0.018433179723502,"2_247"
2,247,3000007060,14,2.49,"","QUAKER HOT OAT BRAN","16 OZ","2522001",34,217.0,0.064516129032258,"2_247"
