r_id,r_gender,r_age,r_educ,r_income,r_party,r_strength,r_lean,condition,profile,cage,cparty,chealthcare,cmarriage,pref,rate,partisan,cpartyp,cmarriagep,chealthcarep,cagep,cvacationm,crelativem,chighwaym,cschoolm,cmaritalm,cdogm,cweddingm,cicecreamm,celectionm,cvotem,ctripm,cstonem,cclassm,cdinosaurm,creportm,cdaybornm,cfavcolorm,cyearbornm,cnamem,cfoodm,cbirthdaym,cclassroomm,cbaseballm,cbeveragem,cseasonm,ctreem,ccomposerm,caddressm,cdoorm,ccarcolorm,cteamm,cemailm,cshopm,cwarm,cgrandm,wave
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,H1,3,1,1,2,0,2,1,2,1,2,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,H2,3,1,1,1,1,7,1,2,2,2,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,I1,1,1,2,2,1,7,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,I2,3,2,2,2,0,6,1,1,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,J1,1,1,2,2,1,3,1,2,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,J2,3,1,2,2,0,3,1,2,1,1,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,K1,3,1,2,1,0,5,1,2,2,1,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,K2,2,2,2,1,1,7,1,1,2,1,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,L1,3,2,1,2,0,1,1,1,1,2,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,L2,1,2,2,2,1,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,M1,2,1,2,1,1,7,1,2,2,1,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,M2,1,2,1,1,0,2,1,1,2,2,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,N1,3,1,2,2,1,4,1,2,1,1,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,N2,2,1,1,2,0,1,1,2,1,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,O1,1,1,1,2,0,1,1,2,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_2018rRUo9vcdOct,1,29,5,3,2,0,NA,2,O2,2,2,1,1,1,3,1,1,2,2,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,A1,3,2,1,1,0,1,1,1,2,2,3,0,4,0,1,0,0,2,0,0,4,0,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,A2,3,1,1,2,1,7,1,2,1,2,3,0,4,0,2,0,0,4,0,0,1,0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,B1,2,2,1,1,1,4,1,1,2,2,2,0,3,0,3,0,0,1,0,0,2,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,B2,2,1,1,2,0,4,1,2,1,2,2,0,4,0,2,0,0,4,0,0,3,0,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,C1,1,1,1,2,1,7,1,2,1,2,1,0,2,0,1,0,0,2,0,0,3,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,C2,3,2,1,2,0,1,1,1,1,2,3,0,1,0,2,0,0,4,0,0,3,0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,D1,3,1,1,1,1,7,1,2,2,2,3,0,1,0,2,0,0,3,0,0,1,0,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,D2,1,1,1,2,0,1,1,2,1,2,1,0,2,0,2,0,0,3,0,0,3,0,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,E1,1,2,2,2,0,1,1,1,1,1,1,0,2,0,3,0,0,3,0,0,4,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,E2,2,2,2,1,1,7,1,1,2,1,2,0,3,0,1,0,0,1,0,0,2,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,F1,2,1,1,1,1,7,1,2,2,2,2,0,3,0,1,0,0,3,0,0,4,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,F2,2,1,2,1,0,1,1,2,2,1,2,0,4,0,2,0,0,1,0,0,1,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,G1,3,2,1,2,0,1,1,1,1,2,3,0,3,0,3,0,0,1,0,0,2,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,G2,2,1,1,2,1,7,1,2,1,2,2,0,1,0,3,0,0,1,0,0,2,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,H1,1,2,2,2,0,1,1,1,1,1,1,0,3,0,1,0,0,3,0,0,3,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,H2,1,2,2,1,1,7,1,1,2,1,1,0,3,0,1,0,0,1,0,0,2,0,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,I1,2,1,1,1,1,7,1,2,2,2,2,0,3,0,2,0,0,3,0,0,2,0,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,I2,3,2,1,2,0,1,1,1,1,2,3,0,3,0,1,0,0,4,0,0,3,0,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,J1,3,2,2,1,0,1,1,1,2,1,3,0,2,0,1,0,0,2,0,0,1,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,J2,3,1,1,1,1,7,1,2,2,2,3,0,3,0,1,0,0,3,0,0,4,0,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,K1,3,2,2,1,1,4,1,1,2,1,3,0,1,0,3,0,0,4,0,0,4,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,K2,2,1,2,2,0,4,1,2,1,1,2,0,4,0,2,0,0,3,0,0,2,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,L1,1,2,2,1,0,4,1,1,2,1,1,0,2,0,2,0,0,3,0,0,3,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,L2,3,2,2,1,1,4,1,1,2,1,3,0,1,0,3,0,0,1,0,0,3,0,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,M1,1,2,1,2,0,1,1,1,1,2,1,0,2,0,2,0,0,2,0,0,3,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,M2,2,1,2,2,1,7,1,2,1,1,2,0,2,0,1,0,0,2,0,0,3,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,N1,1,1,1,2,1,7,1,2,1,2,1,0,3,0,3,0,0,2,0,0,4,0,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,N2,1,1,2,2,0,1,1,2,1,1,1,0,1,0,3,0,0,4,0,0,3,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,O1,3,2,1,2,0,1,1,1,1,2,3,0,4,0,2,0,0,4,0,0,3,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_9LZhbNR89Uo2T89,2,24,5,2,2,1,NA,6,O2,1,2,2,1,1,7,1,1,2,1,1,0,2,0,1,0,0,2,0,0,4,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,A1,1,1,1,1,1,5,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,A2,1,1,2,2,0,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,B1,1,1,2,2,0,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,B2,1,1,1,1,1,5,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,C1,1,1,2,1,1,6,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,C2,1,2,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,D1,3,2,2,2,0,6,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,D2,1,1,2,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,E1,2,2,1,1,1,3,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,E2,2,2,2,2,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,F1,1,2,1,2,0,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,F2,2,1,2,2,1,5,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,G1,1,2,1,1,1,4,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,G2,2,2,1,1,0,4,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,H1,2,1,2,2,0,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,H2,1,1,1,2,1,6,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,I1,2,1,2,2,0,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,I2,1,1,2,1,1,6,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,J1,3,2,1,2,0,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,J2,1,1,2,2,1,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,K1,2,2,1,1,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,K2,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,L1,2,1,2,1,1,4,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,L2,2,2,1,1,0,3,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,M1,1,1,2,2,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,M2,2,2,1,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,N1,3,2,2,1,0,3,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,N2,3,2,1,1,1,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,O1,3,2,1,2,0,6,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_blyXR7L6mOXhM5D,1,50,5,2,2,1,NA,0,O2,1,1,1,1,1,3,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,A1,2,2,1,1,1,5,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,A2,2,2,2,2,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,B1,2,2,1,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,B2,3,2,1,1,1,5,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,C1,3,1,1,1,1,4,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,C2,1,1,2,1,0,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,D1,1,1,2,2,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,D2,2,2,2,1,1,5,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,E1,1,1,2,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,E2,1,2,2,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,F1,3,2,2,1,0,2,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,F2,2,1,1,2,1,6,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,G1,1,1,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
R_dmtg1vY4aCiVbOB,2,25,3,2,2,0,NA,1,G2,1,2,2,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
